LoanID,CustomerID,ProductID,RegionID,OriginationDate,APR,TenorMonths,OriginationAmount,CurrentBalance,Status,InterestType,RepaymentFrequency,RiskBand,Channel,CollateralizedFlag,WriteOffFlag,ClosedDate,LastPaymentDate,Currency
9027313,100213,504,3014,2021-03-17,9.18,114,20647.77,11270.0,Delinquent,Fixed,Monthly,C,Partner,0,0,,2025-09-16,INR
9027314,105723,502,3124,2023-04-07,8.72,34,11505.53,109.19,Closed,Variable,Monthly,B,Mobile,1,0,2025-08-28,2025-08-28,INR
9027315,106552,504,3093,2023-01-23,12.74,83,52587.63,33019.41,Active,Variable,Monthly,D,Branch,0,0,,2024-05-31,USD
9027316,109768,511,3001,2022-05-31,27.76,11,1923.61,12.13,Closed,Fixed,Monthly,A,Branch,0,0,2022-09-10,2022-09-10,INR
9027317,111010,507,3123,2022-10-28,9.31,20,19008.67,380.17,Active,Fixed,Monthly,B,Mobile,0,0,,2022-12-27,USD
9027318,110316,507,3121,2023-05-27,11.24,24,3182.69,63.65,Active,Variable,Monthly,C,Branch,0,0,,2024-05-27,USD
9027319,106238,521,3079,2020-11-22,10.88,16,1072.56,21.45,Active,Fixed,Monthly,C,Branch,0,0,,2021-05-13,INR
9027320,108460,506,3114,2021-02-23,17.36,0,31629.01,1124.39,Closed,Fixed,Biweekly,B,Online,0,0,2022-08-28,2022-08-28,EUR
9027321,102408,501,3094,2024-11-06,34.59,0,4262.62,4017.22,Active,Variable,Biweekly,E,Online,0,0,,2025-09-06,INR
9027322,110769,500,3096,2023-09-23,21.97,38,32247.98,335.98,Closed,Fixed,Monthly,A,Partner,0,0,2025-01-01,2025-01-01,GBP
9027323,107972,523,3121,2024-04-25,12.04,18,13968.03,1407.27,Active,Fixed,Biweekly,A,Online,0,0,,2025-09-30,USD
9027324,104778,500,3065,2023-04-25,15.0,56,32123.07,15283.59,Active,Variable,Monthly,A,Online,0,0,,2025-09-22,USD
9027325,100822,507,3043,2020-05-03,14.32,19,17936.71,358.73,Active,Fixed,Monthly,C,Branch,0,0,,2021-11-01,USD
9027326,111827,516,3003,2022-07-16,9.77,48,13025.06,2219.0,Active,Fixed,Monthly,A,Mobile,1,0,,2025-09-29,INR
9027327,106100,522,3038,2024-06-20,15.01,17,5660.85,896.56,Active,Fixed,Monthly,D,Branch,0,0,,2024-10-31,INR
9027328,102595,504,3048,2024-09-08,6.84,76,51099.32,42017.34,Active,Variable,Monthly,C,Online,0,0,,2025-09-21,EUR
9027329,108117,513,3004,2020-10-05,7.83,16,17724.7,98.9,Closed,Variable,Monthly,A,Online,1,0,2023-07-01,2023-07-01,EUR
9027330,103953,507,3044,2022-12-31,12.5,22,15903.01,269.5,Closed,Fixed,Monthly,C,Partner,0,0,2025-02-02,2025-02-02,EUR
9027331,103831,519,3059,2020-01-11,9.93,170,225061.94,1248.78,Closed,Variable,Biweekly,C,Online,1,0,2021-05-20,2021-05-20,USD
9027332,110291,517,3007,2024-01-03,13.6,52,26285.08,16573.61,Active,Variable,Monthly,E,Branch,1,0,,2025-04-08,USD
9027333,104583,522,3049,2020-05-14,13.36,22,7494.33,149.89,Active,Variable,Biweekly,A,Online,0,0,,2020-08-14,USD
9027334,111794,506,3035,2020-12-06,17.1,0,12204.4,9812.9,Active,Fixed,Monthly,B,Partner,0,0,,2022-05-27,USD
9027335,111659,523,3069,2025-02-02,16.11,8,16570.0,205.08,Closed,Fixed,Monthly,A,Online,0,0,2025-08-22,2025-08-22,INR
9027336,106235,513,3009,2020-05-09,10.83,35,11218.82,101.54,Closed,Fixed,Monthly,C,Mobile,1,0,2022-03-14,2022-03-14,USD
9027337,108842,513,3035,2020-03-22,11.05,33,19421.84,388.44,Active,Fixed,Monthly,E,Partner,1,0,,2020-12-28,USD
9027338,107983,505,3067,2021-03-24,11.87,34,96001.73,1920.03,Active,Fixed,Monthly,A,Online,1,0,,2023-06-26,EUR
9027339,106500,502,3102,2020-10-03,12.39,82,55314.53,16882.27,Active,Fixed,Monthly,D,Partner,1,0,,2021-09-01,USD
9027340,105851,520,3141,2022-09-03,23.54,28,8594.2,85.82,Closed,Variable,Monthly,D,Branch,0,0,2025-08-31,2025-08-31,EUR
9027341,101634,513,3075,2020-11-30,7.87,27,9500.18,190.0,Active,Variable,Monthly,A,Branch,1,0,,2022-01-03,GBP
9027342,104814,513,3110,2024-07-05,10.83,39,17376.83,12742.44,Delinquent,Fixed,Monthly,C,Online,1,0,,2024-08-04,USD
9027343,101167,502,3016,2020-06-30,11.88,33,12992.34,234.52,Closed,Fixed,Monthly,A,Branch,1,0,2022-06-02,2022-06-02,USD
9027344,104076,509,3020,2022-10-06,13.62,130,187136.02,129694.0,Active,Fixed,Monthly,B,Branch,1,0,,2025-09-27,EUR
9027345,108390,508,3096,2025-01-21,14.61,24,6141.74,3961.57,Active,Fixed,Monthly,D,Branch,0,0,,2025-09-10,EUR
9027346,106958,520,3053,2021-03-04,22.99,16,42808.66,856.17,Active,Fixed,Monthly,E,Branch,0,0,,2021-11-19,USD
9027347,105442,506,3140,2025-04-09,11.18,0,19796.23,70.59,Closed,Fixed,Monthly,C,Partner,0,0,2025-09-03,2025-09-03,INR
9027348,109547,506,3127,2025-07-13,13.15,0,26525.59,15896.76,Active,Fixed,Monthly,B,Partner,0,0,,2025-09-11,EUR
9027349,106360,506,3044,2023-08-28,12.97,0,8593.75,6657.65,Active,Fixed,Monthly,D,Online,0,0,,2024-10-31,USD
9027350,106699,511,3136,2020-02-19,23.42,17,798.76,15.98,Active,Fixed,Monthly,C,Mobile,0,0,,2020-12-23,INR
9027351,103505,503,3054,2020-10-29,8.42,167,359434.47,5946.45,Closed,Fixed,Monthly,B,Branch,1,0,2025-05-04,2025-05-04,EUR
9027352,100802,519,3049,2020-12-29,5.91,152,89194.16,57075.55,Active,Variable,Monthly,A,Branch,1,0,,2025-09-23,USD
9027353,107627,512,3019,2023-10-08,32.7,0,15132.29,13186.63,Delinquent,Variable,Monthly,C,Mobile,0,0,,2025-09-24,INR
9027354,108892,502,3107,2020-02-06,7.18,66,51150.2,704.16,Closed,Variable,Monthly,B,Online,1,0,2024-04-24,2024-04-24,USD
9027355,100502,519,3000,2020-06-29,7.6,104,56634.24,20050.87,Active,Variable,Monthly,B,Online,1,0,,2025-09-24,GBP
9027356,105825,508,3085,2024-10-05,17.64,12,2897.23,218.01,Active,Fixed,Weekly,A,Partner,0,0,,2025-06-16,USD
9027357,110605,520,3034,2023-10-12,15.19,35,26118.04,11986.47,WrittenOff,Variable,Monthly,C,Branch,0,1,,2024-12-19,USD
9027358,107939,521,3123,2023-04-20,10.96,34,5303.69,963.66,Active,Fixed,Biweekly,C,Online,0,0,,2025-06-25,USD
9027359,106032,519,3125,2021-05-08,9.51,76,140637.18,51204.5,Active,Fixed,Monthly,E,Branch,1,0,,2023-10-10,INR
9027360,107406,512,3052,2024-11-13,26.6,0,3960.25,2017.85,Active,Fixed,Monthly,C,Branch,0,0,,2025-09-03,INR
9027361,104719,500,3004,2024-05-05,18.04,49,36935.21,24984.78,Active,Variable,Monthly,C,Partner,0,0,,2025-09-03,GBP
9027362,107748,522,3106,2022-06-10,14.9,7,544.89,10.9,Active,Variable,Monthly,B,Branch,0,0,,2022-08-29,EUR
9027363,111159,522,3088,2023-05-15,22.28,11,4040.14,202.01,Delinquent,Fixed,Monthly,C,Branch,0,0,,2024-03-09,INR
9027364,102870,505,3089,2023-09-28,17.56,71,77275.19,48258.63,Active,Variable,Monthly,B,Branch,1,0,,2025-09-27,EUR
9027365,104758,519,3146,2025-06-07,9.2,291,42024.94,39625.91,Active,Fixed,Monthly,B,Branch,1,0,,2025-09-09,INR
9027366,105968,523,3056,2021-12-22,21.75,6,15399.83,308.0,Active,Fixed,Monthly,D,Partner,0,0,,2022-02-08,USD
9027367,111659,507,3007,2024-02-05,10.68,24,6002.51,1477.19,Active,Variable,Monthly,B,Branch,0,0,,2025-09-13,INR
9027368,109610,516,3145,2021-04-19,6.21,49,31328.38,626.57,Active,Fixed,Monthly,A,Mobile,1,0,,2021-12-21,INR
9027369,101098,523,3104,2021-08-30,14.64,10,26201.89,524.04,Active,Variable,Monthly,A,Branch,0,0,,2022-04-16,INR
9027370,103169,517,3138,2022-01-12,9.74,56,23712.71,5618.39,Active,Fixed,Monthly,C,Partner,1,0,,2022-03-15,USD
9027371,100382,503,3126,2024-03-22,11.47,122,179237.31,161192.17,Active,Fixed,Monthly,D,Branch,1,0,,2025-09-25,EUR
9027372,107790,511,3004,2024-05-25,23.67,7,1760.43,35.21,Active,Fixed,Monthly,B,Branch,0,0,,2024-12-02,USD
9027373,103940,521,3076,2022-07-19,15.41,32,11049.65,220.99,Active,Fixed,Monthly,C,Online,0,0,,2024-05-24,INR
9027374,109585,515,3055,2020-01-24,11.04,6,1601.59,29.53,Closed,Fixed,Monthly,A,Branch,0,0,2022-06-18,2022-06-18,GBP
9027375,107452,517,3035,2023-05-05,7.73,74,60965.15,38300.34,Active,Variable,Monthly,B,Online,1,0,,2025-05-31,USD
9027376,111519,509,3112,2022-03-13,12.42,184,219982.48,177160.62,Active,Fixed,Monthly,A,Online,1,0,,2025-09-28,USD
9027377,106452,503,3031,2025-01-03,9.93,269,407698.88,389001.9,Active,Variable,Monthly,E,Mobile,1,0,,2025-09-19,USD
9027378,109844,501,3141,2025-05-01,34.47,0,744.17,601.1,Active,Fixed,Monthly,B,Mobile,0,0,,2025-09-05,EUR
9027379,104271,514,3117,2023-05-23,15.37,0,41980.44,18753.17,Active,Fixed,Monthly,A,Online,0,0,,2025-01-16,INR
9027380,104323,508,3065,2024-12-27,16.79,23,2112.93,1358.04,Active,Fixed,Monthly,D,Branch,0,0,,2025-09-30,EUR
9027381,110586,514,3003,2023-03-29,20.91,0,15400.01,12161.18,Active,Fixed,Monthly,A,Branch,0,0,,2024-04-01,GBP
9027382,102038,504,3010,2024-01-29,10.07,95,24577.72,19177.99,Active,Variable,Monthly,A,Branch,0,0,,2025-09-11,INR
9027383,105461,518,3105,2021-07-05,10.4,74,37567.39,11062.95,Active,Variable,Monthly,B,Branch,1,0,,2025-09-11,USD
9027384,108063,502,3047,2020-05-12,10.88,30,13527.53,270.55,Active,Variable,Monthly,C,Mobile,1,0,,2021-07-29,USD
9027385,101985,516,3140,2024-07-30,11.57,42,31650.11,21685.02,Active,Variable,Monthly,B,Branch,1,0,,2025-09-02,INR
9027386,101262,512,3041,2020-05-08,24.8,0,3461.18,178.11,Closed,Fixed,Monthly,B,Online,0,0,2023-08-24,2023-08-24,INR
9027387,105731,523,3065,2025-03-10,22.58,18,7916.28,107.49,Closed,Variable,Biweekly,B,Mobile,0,0,2025-09-24,2025-09-24,EUR
9027388,105116,502,3046,2020-04-04,11.6,36,36673.88,733.48,Active,Fixed,Monthly,D,Branch,1,0,,2021-05-23,EUR
9027389,109903,503,3075,2023-06-08,5.35,103,382166.37,600.16,Closed,Fixed,Monthly,B,Partner,1,0,2025-08-19,2025-08-19,USD
9027390,100349,517,3011,2022-10-04,13.16,88,9699.07,5613.31,Active,Fixed,Monthly,A,Online,1,0,,2024-06-27,USD
9027391,100440,523,3025,2021-09-23,14.41,21,13423.8,268.48,Active,Fixed,Monthly,B,Partner,0,0,,2022-12-22,INR
9027392,102808,502,3108,2020-08-20,12.63,37,49910.33,998.21,Active,Fixed,Biweekly,B,Branch,1,0,,2022-02-02,USD
9027393,102562,513,3012,2021-05-23,7.38,33,24428.01,488.56,Active,Variable,Monthly,C,Online,1,0,,2023-03-03,INR
9027394,103152,515,3126,2024-11-06,14.67,21,1362.56,722.24,Active,Fixed,Monthly,C,Online,0,0,,2025-09-16,USD
9027395,109576,511,3055,2025-03-25,16.01,18,704.21,468.29,Active,Fixed,Biweekly,D,Partner,0,0,,2025-09-01,USD
9027396,108479,510,3117,2025-08-26,19.66,0,125371.57,84050.64,Active,Variable,Monthly,C,Partner,1,0,,2025-09-08,EUR
9027397,110247,501,3082,2021-12-24,36.97,0,8892.08,4748.93,Active,Variable,Monthly,E,Online,0,0,,2023-01-11,EUR
9027398,109189,500,3083,2023-07-14,17.18,55,14931.8,7307.4,Active,Fixed,Weekly,C,Online,0,0,,2024-04-29,INR
9027399,102333,512,3058,2021-09-30,26.35,0,15189.79,10548.57,Delinquent,Fixed,Monthly,A,Mobile,0,0,,2022-11-24,USD
9027400,109614,517,3011,2021-09-12,12.2,114,43029.45,24295.21,Active,Fixed,Monthly,A,Branch,1,0,,2025-09-20,USD
9027401,100073,517,3004,2020-07-13,7.93,90,94280.24,442.23,Closed,Fixed,Monthly,B,Branch,1,0,2023-09-07,2023-09-07,USD
9027402,109654,512,3114,2020-09-23,30.32,0,13077.79,10745.92,Active,Fixed,Monthly,B,Branch,0,0,,2022-05-19,EUR
9027403,111386,503,3042,2024-08-20,11.19,166,358485.42,316492.09,Active,Variable,Monthly,B,Branch,1,0,,2025-09-29,USD
9027404,107544,500,3065,2020-04-16,12.22,39,1717.56,34.35,Active,Variable,Monthly,C,Partner,0,0,,2022-08-14,INR
9027405,106949,514,3133,2023-03-19,12.97,0,46392.9,27248.8,Active,Variable,Biweekly,B,Online,0,0,,2025-04-09,USD
9027406,102205,516,3098,2025-08-07,11.27,44,45475.95,676.24,Closed,Fixed,Monthly,B,Mobile,1,0,2025-09-27,2025-09-27,INR
9027407,108621,505,3014,2022-12-22,19.34,60,91201.32,651.24,Closed,Fixed,Monthly,D,Partner,1,0,2025-09-27,2025-09-27,INR
9027408,101471,504,3145,2024-11-19,6.05,33,35026.7,24032.5,Active,Fixed,Monthly,E,Branch,0,0,,2025-09-28,INR
9027409,103481,500,3048,2020-08-22,13.99,54,34413.97,1720.7,Delinquent,Fixed,Monthly,A,Online,0,0,,2021-09-13,USD
9027410,107538,521,3001,2022-02-11,13.61,34,7146.19,142.92,Active,Fixed,Monthly,B,Branch,0,0,,2024-01-16,INR
9027411,103180,515,3132,2024-07-11,8.87,21,1891.79,695.56,Active,Fixed,Monthly,B,Partner,0,0,,2024-10-12,INR
9027412,101730,513,3036,2022-04-24,12.3,47,27564.99,5283.68,Delinquent,Fixed,Monthly,B,Partner,1,0,,2023-03-17,INR
9027413,100035,523,3005,2020-10-31,13.25,14,13138.92,262.78,Active,Fixed,Monthly,E,Branch,0,0,,2021-11-30,INR
9027414,101020,504,3041,2020-02-02,13.98,112,16556.31,6127.59,Active,Fixed,Monthly,C,Branch,0,0,,2020-06-18,EUR
9027415,105534,502,3050,2021-04-20,9.71,43,36236.83,724.74,Active,Fixed,Monthly,E,Online,1,0,,2023-09-29,INR
9027416,110189,502,3015,2020-06-21,7.19,62,38096.18,761.92,Active,Fixed,Monthly,B,Branch,1,0,,2022-01-13,USD
9027417,107161,511,3072,2024-05-05,17.79,24,640.98,187.91,Active,Fixed,Monthly,A,Online,0,0,,2025-09-20,GBP
9027418,108009,517,3066,2020-05-05,7.78,64,58374.69,2738.9,Active,Variable,Monthly,C,Branch,1,0,,2024-10-03,INR
9027419,110952,508,3080,2025-09-29,8.57,19,4987.67,4987.67,Active,Variable,Monthly,C,Online,0,0,,2025-09-03,INR
9027420,103117,522,3029,2024-01-04,18.94,9,7224.51,107.67,Closed,Fixed,Weekly,D,Branch,0,0,2025-09-17,2025-09-17,USD
9027421,102535,516,3026,2023-06-08,10.22,32,49768.17,463.76,Closed,Variable,Monthly,D,Partner,1,0,2025-09-20,2025-09-20,EUR
9027422,104714,516,3087,2022-02-06,10.41,29,21970.68,439.41,Active,Fixed,Weekly,B,Branch,1,0,,2024-04-16,USD
9027423,108337,519,3063,2021-08-20,8.8,60,100111.85,694.77,Closed,Fixed,Monthly,D,Online,1,0,2022-07-21,2022-07-21,GBP
9027424,104963,517,3038,2024-01-07,8.37,72,36003.15,25209.93,Active,Fixed,Monthly,B,Online,1,0,,2025-09-12,GBP
9027425,106091,502,3134,2022-11-27,13.56,64,20951.67,10823.83,Active,Variable,Monthly,A,Branch,1,0,,2025-07-07,USD
9027426,101026,517,3072,2023-05-12,12.98,48,11832.62,4620.84,Active,Fixed,Monthly,B,Mobile,1,0,,2025-01-23,USD
9027427,103665,514,3143,2022-10-07,20.99,0,30667.2,1552.0,Closed,Variable,Monthly,D,Branch,0,0,2025-08-03,2025-08-03,EUR
9027428,101286,500,3055,2020-05-03,21.79,34,6465.8,129.32,Active,Fixed,Monthly,B,Branch,0,0,,2022-10-31,USD
9027429,102846,502,3010,2024-08-28,6.93,51,32121.09,23024.14,Active,Fixed,Monthly,B,Branch,1,0,,2025-09-29,INR
9027430,108512,506,3136,2021-07-27,15.25,0,18773.32,16838.1,Active,Fixed,Monthly,A,Branch,0,0,,2023-03-12,USD
9027431,107774,509,3000,2025-01-20,11.64,197,136148.95,127849.59,Active,Fixed,Monthly,A,Branch,1,0,,2025-09-13,INR
9027432,102293,508,3043,2022-11-06,8.07,47,1638.93,437.64,Active,Fixed,Monthly,B,Branch,0,0,,2025-09-29,USD
9027433,101612,508,3034,2024-12-23,10.51,25,7614.86,4998.59,Active,Fixed,Monthly,B,Branch,0,0,,2025-09-16,USD
9027434,100476,507,3083,2020-08-19,11.17,14,3739.84,21.82,Closed,Variable,Monthly,A,Online,0,0,2021-06-24,2021-06-24,EUR
9027435,107426,505,3007,2021-06-12,10.04,26,93141.93,1862.84,Active,Variable,Monthly,A,Branch,1,0,,2023-05-18,INR
9027436,111356,500,3070,2024-10-14,13.33,30,7335.64,4955.16,Active,Fixed,Monthly,C,Online,0,0,,2025-09-25,INR
9027437,110018,515,3036,2023-10-03,17.76,8,771.47,15.43,Active,Variable,Monthly,C,Branch,0,0,,2023-11-24,USD
9027438,108974,523,3100,2024-02-12,15.69,7,22539.97,1127.0,Delinquent,Variable,Monthly,C,Branch,0,0,,2024-06-11,INR
9027439,101947,523,3132,2022-04-15,12.03,24,24457.15,343.49,Closed,Fixed,Monthly,C,Branch,0,0,2023-11-21,2023-11-21,USD
9027440,103331,509,3020,2021-05-17,11.03,226,155671.31,115212.24,Active,Fixed,Biweekly,B,Online,1,0,,2023-04-01,GBP
9027441,105260,510,3004,2024-10-07,17.47,0,63264.6,3250.83,Closed,Fixed,Monthly,C,Partner,1,0,2025-08-07,2025-08-07,USD
9027442,106066,511,3022,2024-10-24,19.76,19,513.89,233.91,Active,Fixed,Weekly,C,Branch,0,0,,2025-02-02,INR
9027443,107647,521,3070,2025-02-04,14.37,32,13539.9,10117.3,Active,Fixed,Monthly,A,Mobile,0,0,,2025-04-20,EUR
9027444,105469,502,3064,2023-06-02,11.2,69,6092.42,96.08,Closed,Fixed,Monthly,B,Partner,1,0,2025-08-08,2025-08-08,USD
9027445,101593,505,3146,2024-01-19,19.37,56,88890.14,60576.23,Active,Fixed,Monthly,C,Branch,1,0,,2024-08-24,EUR
9027446,109939,507,3001,2024-10-19,8.66,19,17930.89,6953.41,Active,Fixed,Monthly,D,Branch,0,0,,2025-04-18,USD
9027447,110225,522,3139,2023-05-14,10.66,23,4648.3,92.97,Active,Variable,Monthly,A,Online,0,0,,2024-11-17,EUR
9027448,107704,512,3024,2020-04-02,30.24,0,8975.3,5674.36,Active,Fixed,Monthly,A,Online,0,0,,2020-11-20,INR
9027449,106154,523,3123,2022-02-05,11.4,12,21931.65,438.63,Active,Fixed,Biweekly,D,Branch,0,0,,2022-07-25,USD
9027450,100256,518,3081,2024-05-15,8.47,43,45170.09,27923.42,Delinquent,Variable,Monthly,A,Partner,1,0,,2025-02-13,INR
9027451,106512,507,3125,2023-05-13,9.41,13,7318.79,146.38,Active,Variable,Monthly,A,Branch,0,0,,2024-04-19,INR
9027452,102991,520,3060,2025-03-12,16.81,31,14136.64,83.76,Closed,Variable,Biweekly,B,Branch,0,0,2025-09-13,2025-09-13,INR
9027453,101417,522,3043,2025-03-26,19.96,19,3104.59,2203.16,WrittenOff,Fixed,Monthly,B,Online,0,1,,2025-07-15,USD
9027454,107760,512,3008,2024-01-26,34.21,0,15192.68,10789.53,Active,Fixed,Monthly,B,Branch,0,0,,2024-02-27,INR
9027455,107965,503,3148,2020-06-01,8.23,320,340682.79,276066.63,Active,Variable,Biweekly,B,Online,1,0,,2025-09-12,INR
9027456,104114,502,3102,2025-03-26,7.69,33,57487.21,45089.88,Active,Fixed,Monthly,A,Branch,1,0,,2025-09-28,EUR
9027457,108301,521,3140,2022-12-23,17.97,22,1484.96,3.24,Closed,Fixed,Biweekly,D,Branch,0,0,2025-09-30,2025-09-30,EUR
9027458,102552,519,3140,2025-09-30,6.39,150,138482.34,137256.64,Active,Fixed,Monthly,E,Online,1,0,,2025-09-12,USD
9027459,109249,502,3051,2021-09-29,13.56,31,42884.49,257.89,Closed,Fixed,Monthly,E,Branch,1,0,2024-12-06,2024-12-06,USD
9027460,105407,521,3027,2025-06-16,19.04,25,4945.14,4342.49,Active,Fixed,Monthly,E,Branch,0,0,,2025-09-24,INR
9027461,104733,511,3100,2025-08-15,18.73,9,962.32,893.73,Active,Variable,Monthly,D,Online,0,0,,2025-09-23,EUR
9027462,102042,504,3088,2025-03-26,6.2,107,11972.66,11407.83,Active,Fixed,Monthly,C,Branch,0,0,,2025-09-27,USD
9027463,102181,505,3108,2025-02-21,14.96,15,152751.77,88415.13,Active,Variable,Monthly,C,Partner,1,0,,2025-09-24,USD
9027464,104492,517,3103,2020-02-04,10.34,75,26964.27,2916.0,Active,Fixed,Monthly,A,Online,1,0,,2025-09-23,GBP
9027465,103558,519,3053,2024-02-27,5.45,188,25412.49,236.25,Closed,Fixed,Biweekly,D,Online,1,0,2024-09-29,2024-09-29,USD
9027466,109813,513,3078,2021-08-26,8.34,55,2360.8,0.09,Closed,Fixed,Monthly,B,Branch,1,0,2025-08-06,2025-08-06,INR
9027467,103658,504,3130,2023-12-11,13.79,57,27759.15,82.3,Closed,Fixed,Monthly,C,Branch,0,0,2024-12-02,2024-12-02,USD
9027468,102694,510,3092,2021-09-24,20.59,0,128041.72,327.56,Closed,Fixed,Monthly,C,Branch,1,0,2025-09-07,2025-09-07,INR
9027469,103884,508,3094,2020-06-17,8.91,31,1928.69,38.57,Active,Fixed,Monthly,D,Partner,0,0,,2021-10-20,INR
9027470,104780,516,3058,2025-01-13,9.98,65,39339.57,34298.81,Active,Variable,Monthly,A,Online,1,0,,2025-09-11,GBP
9027471,103284,511,3118,2022-10-18,25.31,13,1226.1,24.52,Active,Fixed,Monthly,B,Online,0,0,,2022-12-25,INR
9027472,105952,500,3119,2022-05-18,19.59,23,33425.26,668.51,Active,Fixed,Monthly,C,Partner,0,0,,2022-10-02,USD
9027473,107517,500,3017,2025-03-26,21.14,12,36737.77,32.13,Closed,Variable,Monthly,A,Partner,0,0,2025-08-30,2025-08-30,GBP
9027474,106162,503,3060,2024-06-18,11.52,249,423448.1,3813.6,Closed,Variable,Monthly,B,Branch,1,0,2025-08-18,2025-08-18,USD
9027475,105106,521,3124,2023-09-15,21.88,21,14457.8,1445.78,WrittenOff,Fixed,Monthly,B,Online,0,1,,2024-09-04,USD
9027476,102166,517,3117,2021-05-20,9.59,53,14918.98,298.38,Active,Fixed,Monthly,D,Mobile,1,0,,2023-10-31,INR
9027477,104397,516,3043,2024-03-10,8.3,68,39147.8,28125.43,Active,Fixed,Biweekly,C,Branch,1,0,,2025-09-23,INR
9027478,107668,511,3111,2021-12-27,21.85,24,267.48,4.54,Closed,Fixed,Monthly,C,Branch,0,0,2025-06-16,2025-06-16,INR
9027479,103392,519,3036,2021-12-10,7.16,250,82406.48,1131.86,Closed,Fixed,Monthly,A,Online,1,0,2025-08-26,2025-08-26,EUR
9027480,110462,523,3072,2021-06-16,11.75,18,11892.78,105.41,Closed,Variable,Monthly,A,Branch,0,0,2024-02-28,2024-02-28,EUR
9027481,103711,521,3142,2023-08-17,17.13,16,11056.62,221.13,Active,Variable,Monthly,C,Branch,0,0,,2024-06-24,INR
9027482,105879,511,3115,2024-02-20,16.41,15,1836.03,36.72,Active,Fixed,Monthly,B,Branch,0,0,,2024-11-17,USD
9027483,101586,504,3124,2024-12-14,13.71,28,26704.88,18366.96,Active,Fixed,Monthly,A,Branch,0,0,,2025-09-19,USD
9027484,109406,500,3046,2024-02-26,19.67,31,6445.86,2543.77,Active,Variable,Monthly,A,Branch,0,0,,2025-09-07,USD
9027485,107138,518,3046,2025-07-04,8.49,24,34000.21,29802.17,Active,Variable,Biweekly,B,Branch,1,0,,2025-09-19,EUR
9027486,107662,506,3014,2021-03-08,16.61,0,7157.62,341.38,Closed,Fixed,Weekly,B,Branch,0,0,2025-04-19,2025-04-19,INR
9027487,107404,514,3041,2021-12-01,18.85,0,44436.35,429.81,Closed,Fixed,Monthly,B,Online,0,0,2024-08-24,2024-08-24,GBP
9027488,109837,513,3118,2020-06-11,13.9,47,19652.54,393.05,Active,Variable,Monthly,A,Online,1,0,,2023-07-29,INR
9027489,109542,502,3061,2021-04-27,7.25,51,54505.46,1090.11,Active,Fixed,Biweekly,D,Partner,1,0,,2023-01-08,USD
9027490,111390,504,3024,2022-11-20,8.56,36,18023.32,907.01,Active,Variable,Weekly,B,Partner,0,0,,2024-03-09,INR
9027491,108556,505,3011,2020-01-03,11.0,61,120847.01,2416.94,Active,Fixed,Monthly,C,Branch,1,0,,2023-07-16,INR
9027492,103939,510,3008,2021-11-14,18.31,0,133484.18,8804.3,Closed,Fixed,Monthly,A,Branch,1,0,2024-11-24,2024-11-24,EUR
9027493,103199,518,3124,2024-03-18,7.88,84,27817.63,22997.06,Active,Variable,Biweekly,A,Partner,1,0,,2025-09-17,INR
9027494,109818,521,3089,2021-09-03,20.7,30,8405.68,168.11,Active,Fixed,Monthly,C,Branch,0,0,,2022-01-23,USD
9027495,111393,501,3036,2024-05-28,33.13,0,5514.03,4118.08,Active,Variable,Monthly,D,Online,0,0,,2025-01-23,INR
9027496,109837,511,3136,2024-09-13,24.58,20,1881.81,818.14,Active,Fixed,Monthly,C,Branch,0,0,,2025-09-27,USD
9027497,106941,522,3045,2021-11-24,18.09,22,4753.41,95.07,Active,Fixed,Biweekly,A,Online,0,0,,2023-10-14,INR
9027498,100981,513,3094,2024-05-08,12.19,55,14296.01,10224.03,Active,Fixed,Monthly,C,Mobile,1,0,,2024-12-06,USD
9027499,110587,508,3100,2021-01-12,15.9,25,6930.21,138.6,Active,Fixed,Monthly,E,Online,0,0,,2022-10-03,EUR
9027500,110228,519,3006,2021-03-12,9.11,253,66693.78,56373.6,Delinquent,Variable,Biweekly,E,Branch,1,0,,2025-09-22,USD
9027501,103552,515,3132,2021-07-03,20.63,10,343.66,6.87,Active,Fixed,Monthly,C,Online,0,0,,2022-05-23,USD
9027502,100921,516,3124,2021-12-24,11.8,52,50269.75,557.32,Closed,Variable,Monthly,D,Branch,1,0,2022-11-28,2022-11-28,INR
9027503,111938,516,3059,2024-06-22,7.65,27,35361.1,428.43,Closed,Variable,Monthly,D,Mobile,1,0,2025-08-03,2025-08-03,INR
9027504,103658,501,3035,2021-04-09,19.56,0,2973.5,2040.14,Active,Fixed,Monthly,B,Branch,0,0,,2023-08-16,INR
9027505,111974,509,3000,2022-04-22,12.1,170,44489.6,36740.38,Delinquent,Fixed,Monthly,B,Mobile,1,0,,2025-05-11,USD
9027506,103995,510,3128,2025-06-16,14.34,0,122844.85,104065.53,Active,Fixed,Monthly,B,Online,1,0,,2025-09-28,INR
9027507,107064,502,3040,2024-05-10,8.37,27,38331.91,15308.84,Active,Fixed,Monthly,A,Branch,1,0,,2025-09-23,USD
9027508,105052,501,3135,2023-04-20,18.49,0,7303.06,3072.52,Active,Fixed,Monthly,C,Online,0,0,,2025-09-13,USD
9027509,105406,503,3040,2024-10-30,6.8,83,373819.97,326248.95,Active,Fixed,Monthly,C,Branch,1,0,,2025-09-11,USD
