CollateralID,LoanID,CollateralType,Valuation,LienStatus
407024,9015296,Deposit,278578.31,Active
407025,9029273,Vehicle,193199.6,Active
407026,9000714,Vehicle,331715.47,Released
407027,9029297,Gold,88257.87,Released
407028,9015198,Gold,68655.7,Active
407029,9005577,Property,491794.94,Active
407030,9025610,Property,288630.85,Released
407031,9008714,Property,284958.16,Active
407032,9002616,Property,68503.94,Active
407033,9009424,Vehicle,401692.56,Active
407034,9021381,Property,488983.27,Active
407035,9028298,Deposit,18161.66,Active
407036,9015933,Deposit,296011.95,Released
407037,9017122,Deposit,437495.74,Released
407038,9019660,Vehicle,253357.9,Active
407039,9028211,Property,180509.88,Active
407040,9005079,Other,127829.89,Active
407041,9000151,Deposit,128484.75,Released
407042,9011006,Equipment,46507.31,Released
407043,9024662,Property,243836.04,Active
407044,9026524,Equipment,23501.38,Released
407045,9015069,Property,164914.36,Active
407046,9004312,Vehicle,259706.1,Active
407047,9027923,Other,32160.95,Released
407048,9023598,Property,199498.48,Active
407049,9015228,Property,383469.04,Released
407050,9017445,Property,41166.63,Active
407051,9011268,Gold,470562.99,Released
407052,9015868,Property,319200.34,Active
407053,9003379,Property,246861.45,Released
407054,9021679,Equipment,392820.28,Active
407055,9003147,Other,106408.5,Active
407056,9028176,Property,180652.16,Active
407057,9012625,Property,73094.21,Active
407058,9026564,Property,57331.39,Active
407059,9015194,Other,339811.35,Released
407060,9021062,Property,282390.46,Released
407061,9027150,Vehicle,335935.55,Released
407062,9009788,Property,437427.3,Released
407063,9013923,Property,376987.12,Released
407064,9028821,Deposit,199287.5,Active
407065,9001534,Vehicle,323604.15,Released
407066,9015158,Property,497938.18,Released
407067,9004939,Property,7546.35,Released
407068,9008690,Property,51327.44,Active
407069,9029400,Gold,118791.58,Active
407070,9029744,Property,246890.03,Active
407071,9024220,Equipment,54498.34,Active
407072,9003675,Deposit,182697.86,Active
407073,9029684,Deposit,314046.58,Active
407074,9018239,Property,438511.33,Released
407075,9021835,Property,195158.54,Active
407076,9019557,Deposit,143846.6,Active
407077,9008174,Deposit,40024.13,Released
407078,9012390,Property,244783.56,Released
407079,9010567,Equipment,347922.87,Active
407080,9007869,Property,471983.15,Released
407081,9025342,Gold,114899.4,Released
407082,9028936,Vehicle,80412.62,Active
407083,9004364,Deposit,89242.6,Active
407084,9024874,Property,35674.16,Released
407085,9006524,Property,59944.44,Active
407086,9009924,Property,244978.54,Active
407087,9004262,Property,366948.01,Active
407088,9003626,Property,409234.27,Released
407089,9021707,Property,52252.08,Active
407090,9014407,Property,71292.34,Active
407091,9005903,Property,241078.84,Active
407092,9014849,Deposit,398547.19,Active
407093,9001193,Other,359261.64,Released
407094,9020716,Property,362261.19,Released
407095,9004723,Equipment,318774.64,Active
407096,9007401,Property,98557.47,Released
407097,9007039,Gold,313735.69,Released
407098,9025256,Gold,152151.46,Released
407099,9027424,Property,301560.6,Active
407100,9020903,Other,283719.87,Active
407101,9027417,Property,228339.29,Active
407102,9001100,Gold,311388.02,Active
407103,9017246,Property,475364.91,Active
407104,9001263,Gold,203262.18,Active
407105,9010353,Gold,127502.42,Active
407106,9005715,Vehicle,170740.16,Active
407107,9024375,Deposit,129276.62,Active
407108,9014388,Vehicle,139927.22,Active
407109,9028398,Property,105265.26,Active
407110,9000775,Property,415426.92,Active
407111,9025453,Property,33440.2,Active
407112,9028914,Other,88521.89,Active
407113,9029158,Property,76212.68,Active
407114,9027509,Other,45221.94,Released
407115,9025362,Property,370609.17,Active
407116,9002257,Other,499958.31,Active
407117,9024047,Equipment,31758.05,Released
407118,9016099,Vehicle,83879.33,Active
407119,9019749,Deposit,105562.49,Active
407120,9020734,Property,161670.95,Active
407121,9024549,Property,160883.04,Active
407122,9021502,Property,440587.23,Active
407123,9014857,Property,285660.9,Released
407124,9015531,Equipment,81488.08,Released
407125,9025713,Equipment,176093.45,Active
407126,9024468,Gold,194168.07,Active
407127,9007476,Property,278994.79,Active
407128,9020109,Gold,336024.85,Active
407129,9016666,Property,248303.22,Released
407130,9003568,Vehicle,11604.72,Released
407131,9023961,Vehicle,257974.13,Active
407132,9008426,Vehicle,193790.07,Active
407133,9021437,Property,226217.84,Active
407134,9020937,Property,136627.38,Released
407135,9024228,Deposit,101885.64,Active
407136,9015066,Property,396529.32,Released
407137,9017348,Property,143670.99,Active
407138,9003264,Property,313195.09,Active
407139,9007450,Property,165878.78,Released
407140,9017988,Deposit,476342.3,Active
407141,9006865,Property,472997.92,Active
407142,9023425,Deposit,431698.51,Released
407143,9022906,Property,58600.55,Active
407144,9021856,Property,240834.9,Active
407145,9022742,Property,311651.94,Active
407146,9013806,Property,117813.74,Active
407147,9028753,Property,40426.34,Active
407148,9018683,Property,440558.94,Active
407149,9029459,Property,414345.15,Active
407150,9015095,Equipment,263033.94,Released
407151,9009959,Other,148946.48,Active
407152,9015616,Deposit,150777.48,Released
407153,9010447,Deposit,20955.61,Released
407154,9007020,Equipment,85400.68,Released
407155,9006982,Vehicle,250959.78,Active
407156,9026268,Vehicle,262213.73,Released
407157,9029651,Property,236498.37,Active
407158,9006900,Property,125236.94,Active
407159,9029774,Other,413298.12,Active
407160,9021245,Gold,55734.0,Active
407161,9009470,Property,426730.75,Active
407162,9009420,Property,370786.26,Active
407163,9015219,Property,240997.31,Active
407164,9007264,Deposit,350768.86,Active
407165,9015768,Other,296409.14,Active
407166,9029451,Property,473763.68,Active
407167,9021465,Property,239804.04,Active
407168,9021000,Property,114004.69,Active
407169,9009981,Property,394049.62,Active
407170,9014230,Property,247476.72,Released
407171,9007675,Deposit,175751.79,Active
407172,9013803,Property,275026.35,Active
407173,9011023,Property,217958.56,Active
407174,9022896,Property,267525.34,Active
407175,9018073,Vehicle,297123.51,Released
407176,9004683,Property,437556.68,Released
407177,9022106,Other,14498.43,Active
407178,9016939,Property,279905.43,Active
407179,9016562,Vehicle,215707.09,Active
407180,9023968,Property,361466.74,Released
407181,9003791,Gold,367865.57,Active
407182,9022468,Gold,24266.77,Active
407183,9010991,Property,316483.35,Active
407184,9015888,Vehicle,45876.26,Active
407185,9004463,Vehicle,176017.57,Active
407186,9018567,Property,251358.67,Active
407187,9014548,Property,445287.56,Released
407188,9026476,Property,304605.17,Active
407189,9028259,Gold,192870.53,Active
407190,9015790,Deposit,22440.13,Active
407191,9027542,Deposit,343062.75,Released
407192,9022725,Gold,238590.01,Active
407193,9011800,Gold,486005.12,Active
407194,9016295,Property,327942.79,Released
407195,9011352,Property,420377.63,Released
407196,9017916,Property,287760.39,Released
407197,9000303,Vehicle,44462.14,Active
407198,9003899,Deposit,401771.33,Active
407199,9017458,Equipment,80049.88,Active
407200,9023519,Property,451095.48,Active
407201,9026150,Gold,492490.9,Active
407202,9019681,Gold,206187.67,Active
407203,9012142,Property,270225.32,Active
407204,9012257,Deposit,18472.05,Released
407205,9009035,Property,407030.94,Active
407206,9014063,Deposit,124399.11,Released
407207,9007356,Vehicle,201614.4,Active
407208,9004970,Property,271041.87,Active
407209,9020935,Vehicle,295457.74,Active
407210,9007294,Deposit,469020.02,Released
407211,9014790,Vehicle,474322.82,Active
407212,9000213,Property,20183.92,Active
407213,9014183,Property,419721.38,Released
407214,9002671,Property,194831.17,Active
407215,9010488,Property,136203.02,Active
407216,9016965,Vehicle,254594.83,Active
407217,9021537,Property,42680.67,Released
407218,9016852,Vehicle,91843.02,Active
407219,9004211,Property,470672.67,Released
407220,9010794,Deposit,148958.41,Active
407221,9028172,Property,477654.51,Active
407222,9025843,Property,131359.97,Released
407223,9000414,Deposit,271740.31,Active
407224,9012162,Property,462705.89,Released
407225,9004127,Property,497646.25,Active
407226,9020702,Gold,89434.43,Active
407227,9009458,Other,63551.6,Active
407228,9027481,Vehicle,136340.62,Released
407229,9023417,Vehicle,28420.97,Active
407230,9028085,Vehicle,418593.99,Active
407231,9029099,Property,296902.04,Active
407232,9014917,Equipment,165108.58,Released
407233,9013153,Property,460007.53,Active
407234,9005918,Gold,163504.82,Active
407235,9003127,Property,108606.26,Active
407236,9028999,Property,311786.84,Released
407237,9000557,Equipment,158059.69,Active
407238,9002155,Property,97114.07,Active
407239,9011077,Property,409230.66,Released
407240,9027147,Vehicle,34229.99,Active
407241,9006835,Property,198720.81,Active
407242,9011972,Vehicle,31484.41,Active
407243,9028481,Property,248112.11,Active
407244,9001388,Gold,124472.84,Active
407245,9001173,Property,400171.15,Active
407246,9007583,Deposit,159380.05,Active
407247,9004799,Vehicle,122478.42,Active
407248,9019919,Property,238692.27,Released
407249,9023264,Property,129188.93,Released
407250,9023429,Gold,374667.41,Active
407251,9027786,Gold,459045.35,Active
407252,9027837,Property,113938.96,Active
407253,9011896,Other,166601.8,Active
407254,9006910,Equipment,360349.77,Released
407255,9027474,Property,37772.53,Active
407256,9010692,Gold,353448.76,Active
407257,9029622,Vehicle,121479.27,Released
407258,9023988,Deposit,45121.14,Active
407259,9015331,Gold,348317.79,Released
407260,9006680,Vehicle,315976.65,Released
407261,9013242,Other,9906.56,Released
407262,9001645,Property,82633.77,Active
407263,9004973,Vehicle,30427.13,Released
407264,9023655,Vehicle,131914.2,Active
407265,9014059,Other,61747.26,Active
407266,9011092,Property,231855.34,Active
407267,9006511,Gold,209229.06,Released
407268,9004901,Property,135148.18,Active
407269,9026528,Vehicle,25694.68,Active
407270,9008543,Property,384892.49,Active
407271,9024202,Property,298419.2,Released
407272,9022422,Vehicle,379550.59,Released
407273,9023006,Vehicle,14487.92,Active
407274,9029960,Vehicle,381974.99,Active
407275,9000750,Property,382637.92,Active
407276,9019236,Property,210420.68,Released
407277,9000716,Property,400404.9,Released
407278,9024107,Equipment,472223.03,Released
407279,9005571,Property,234173.57,Active
407280,9004866,Equipment,156435.67,Active
407281,9022355,Vehicle,234158.64,Active
407282,9016420,Deposit,277840.33,Released
407283,9012789,Equipment,305570.14,Active
407284,9001766,Vehicle,478259.54,Active
407285,9025477,Property,475036.47,Released
407286,9016727,Equipment,197010.44,Active
407287,9022897,Vehicle,465652.31,Released
407288,9023816,Property,423029.24,Active
407289,9008687,Vehicle,89194.22,Active
407290,9022479,Other,498835.0,Released
407291,9007382,Property,216099.77,Released
407292,9020608,Vehicle,199453.26,Active
407293,9003951,Property,209340.21,Released
407294,9023994,Vehicle,218044.52,Active
407295,9026949,Property,311520.68,Released
407296,9000155,Property,158069.43,Released
407297,9010269,Vehicle,107952.86,Active
407298,9017653,Vehicle,471068.06,Active
407299,9016987,Equipment,190745.17,Active
407300,9024649,Equipment,356497.72,Released
407301,9027904,Gold,475494.96,Active
407302,9016345,Other,253755.85,Released
407303,9013489,Deposit,146660.44,Released
407304,9006465,Gold,14771.58,Released
407305,9006384,Equipment,317133.29,Released
407306,9014594,Vehicle,170653.81,Active
407307,9023700,Deposit,242047.68,Active
407308,9017310,Property,238969.04,Active
407309,9023630,Other,168070.42,Released
407310,9012568,Deposit,58492.08,Released
407311,9007461,Equipment,82489.84,Active
407312,9027950,Vehicle,178167.17,Released
407313,9012367,Deposit,159310.11,Active
407314,9005271,Vehicle,291099.9,Active
407315,9028585,Property,19736.02,Released
407316,9017684,Property,26804.76,Active
407317,9029847,Vehicle,231127.21,Released
407318,9017462,Property,347084.14,Active
407319,9004738,Vehicle,346338.02,Released
407320,9014312,Property,422371.43,Active
407321,9008743,Vehicle,419494.48,Active
407322,9022352,Deposit,48568.96,Active
407323,9003976,Gold,184231.06,Active
407324,9015246,Property,374789.89,Released
407325,9019184,Property,145269.8,Released
407326,9023068,Deposit,116938.62,Active
407327,9007432,Equipment,163299.2,Active
407328,9020160,Property,365381.91,Active
407329,9028013,Gold,299544.03,Released
407330,9007753,Vehicle,378185.18,Active
407331,9026381,Property,93810.64,Active
407332,9029668,Gold,23058.53,Active
407333,9008488,Vehicle,460529.79,Active
407334,9001184,Deposit,254135.51,Active
407335,9028833,Vehicle,348682.98,Active
407336,9001919,Vehicle,13116.37,Active
407337,9019700,Property,482409.54,Active
407338,9011567,Property,318803.14,Active
407339,9004688,Property,435873.17,Active
407340,9005543,Gold,234408.55,Active
407341,9008833,Property,364933.03,Active
407342,9016945,Equipment,366483.74,Active
407343,9026743,Property,486376.1,Active
407344,9012622,Property,67271.57,Active
407345,9027936,Gold,132890.05,Active
407346,9014650,Equipment,392381.0,Active
407347,9000433,Property,305741.85,Active
407348,9012994,Property,278837.61,Active
407349,9003306,Deposit,129050.74,Active
407350,9022844,Equipment,54783.84,Active
407351,9006390,Vehicle,325240.25,Released
407352,9028618,Property,433306.87,Active
407353,9022395,Deposit,408403.9,Active
407354,9028968,Gold,467715.04,Released
407355,9019903,Property,319191.44,Active
407356,9006340,Property,348999.78,Released
407357,9001924,Vehicle,420318.58,Released
407358,9018434,Vehicle,155835.96,Active
407359,9012169,Deposit,479543.13,Active
407360,9021233,Deposit,224638.43,Active
407361,9013633,Property,369350.83,Active
407362,9013820,Other,103306.22,Released
407363,9027379,Property,256798.95,Active
407364,9024153,Vehicle,475463.43,Released
407365,9000001,Property,54352.97,Active
407366,9000139,Gold,364987.43,Active
407367,9019250,Equipment,315277.97,Active
407368,9023419,Property,315926.93,Active
407369,9008992,Property,465903.07,Released
407370,9006415,Property,276995.92,Active
407371,9020370,Other,273342.24,Released
407372,9016705,Equipment,279012.74,Active
407373,9003987,Property,488385.18,Active
407374,9016072,Property,115164.07,Active
407375,9025794,Deposit,319965.3,Active
407376,9016372,Property,306882.1,Active
407377,9014354,Equipment,478176.31,Released
407378,9015960,Vehicle,220466.39,Active
407379,9000731,Equipment,181235.12,Released
407380,9002817,Deposit,74788.79,Released
407381,9020502,Vehicle,340181.53,Active
407382,9018093,Vehicle,249795.98,Released
407383,9005256,Equipment,51321.03,Released
407384,9012361,Deposit,163550.91,Active
407385,9003432,Property,245567.34,Active
407386,9019679,Equipment,281740.61,Active
407387,9011679,Property,67654.73,Active
407388,9022644,Vehicle,381630.08,Active
407389,9001957,Equipment,440483.83,Released
407390,9007607,Property,370958.93,Active
407391,9022500,Property,424046.88,Released
407392,9010847,Vehicle,305935.79,Released
407393,9028632,Property,68041.32,Active
407394,9021933,Gold,147584.35,Active
407395,9008960,Property,239496.95,Released
407396,9025070,Equipment,483280.86,Released
407397,9016692,Property,45653.16,Active
407398,9017331,Property,304659.57,Active
407399,9001339,Vehicle,481828.4,Active
407400,9011495,Equipment,486687.34,Active
407401,9014057,Property,267180.58,Active
407402,9010464,Vehicle,144662.61,Active
407403,9007106,Equipment,416383.29,Active
407404,9003571,Property,78527.93,Active
407405,9024544,Other,383824.31,Active
407406,9010024,Property,183677.11,Active
407407,9021463,Gold,204105.21,Released
407408,9008597,Property,352739.38,Released
